B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12,slope,aspect,VV,VH,seasonality
339.8011482121791,421.1255325370363,651.9750851370205,650.3321135897926,1080.6447258724077,2083.3133828890846,2425.4738810480767,2532.8360483307047,2673.7153583191944,1990.600982780538,1246.4968274181838,14.91568777255714,181.67995107376126,0.12671671668756407,0.03455984894396023,-0.09997435522263752
132.92443294497838,180.51760517334964,228.00893882025926,360.87572704284565,348.375595845528,428.6503729182538,547.1620759934364,575.1768405568328,550.9972780598225,620.8361722811792,549.5888245009378,10.26516033152345,111.36328759693127,0.04777592983107517,0.01379118781399839,0.6813950039120281
