index,wass_dist
255,4.595364443
256,5.09493556
257,0.284088284
258,0.735142217
260,14.38466967
261,4.73922253
262,1.226346996
263,2.780484107
264,1.932619805
265,0.907061365
266,3.247354339
267,0.364129172
268,2.378492849
269,0.246920858
270,1.270724832
271,1.13251047
272,0.881879049
274,10.73954947
275,1.355167021
276,2.532611813
277,0.223276793
278,0.188754364
279,1.425384626
280,1.228001259
281,3.426186232
282,2.826199252
283,13.53966122
284,0.177007357
285,2.359031302
287,2.250127186
288,1.10977019
289,1.579890864
290,3.357751548
291,1.783732418
292,0.734107074
293,12.25702546
295,0.314960282
296,0.300389529
297,5.27819605
298,2.372285358
299,7.379871428
300,0.791737139
301,1.115139543
302,1.618105554
303,14.87107008
304,4.50284263
305,2.496199228
306,14.25594348
307,2.297926275
308,5.944957937
309,7.32624647
310,0.701315127
311,0.447452122
312,5.475155121
313,0.401750855
314,0.978208937
315,1.024623339
316,1.879544931
317,0.350389824
318,0.550780823
319,0.940530119
320,1.847336486
322,1.618706088
323,0.825169704
324,0.602241452
325,4.002617473
326,1.627625145
327,0.955875372
329,0.609039849
330,0.557878181
331,0.627539409
332,0.86350988
333,1.006423086
335,2.760958612
336,3.310054821
337,2.564876404
338,0.593878777
339,2.153837727
340,1.512882277
341,0.929599166
342,2.31308593
343,20.3458575
344,9.321515483
345,0.135374261
346,0.774682347
347,0.307377548
348,7.166635705
349,1.016295962
350,7.162118991
351,2.651893917
352,2.775293592
353,1.406729352
354,4.74120917
355,15.5350979
356,4.392502631
357,0.710796888
358,0.591569302
359,0.291803601
360,3.853545601
362,0.705477655
363,7.263842703
364,4.341114012
365,2.776971549
366,0.659654564
367,1.929042236
368,10.59929475
369,2.316686728
370,3.637933745
371,16.10448275
372,0.69332029
373,1.200942152
374,4.44960226
375,3.687149743
376,2.971982532
377,9.780468355
378,8.40381528
379,14.87931891
380,2.215971196
382,1.041754653
383,0.542587602
384,2.827968326
385,3.457021532
386,7.620893078
387,0.460757788
388,18.57187436
389,20.18726937
390,12.40724102
391,0.476073459
393,2.623206938
395,5.14257812
396,9.053508632
397,6.146232831
398,0.679488404
399,1.7659859
400,4.186484512
401,3.507470085
402,4.85716094
403,0.29556729
405,0.850493863
406,1.114776328
407,1.968413388
408,4.524487761
409,1.136275453
410,4.690548529
411,9.991550554
412,5.798659796
413,0.498449514
414,12.8374223
415,6.812310153
416,2.356958896
417,0.971659947
418,0.552886981
419,8.365776263
420,0.675610032
421,0.368798524
422,0.446651997
423,0.275657611
424,7.251935801
425,2.344052173
426,0.636773108
427,0.292756738
428,7.30849646
429,1.629620826
430,0.667321133
431,0.309430585
432,6.28221151
433,1.925631232
434,1.160023513
435,1.155528399
436,0.288605947
437,0.969496418
438,0.886467023
440,10.51373943
441,13.71901207
442,1.334782918
443,1.640709426
444,4.619300241
445,5.792506487
446,0.76972113
447,8.549942283
449,0.61055911
450,14.54409645
451,1.594965995
452,1.344099332
453,0.505426095
454,0.597041806
455,2.01368886
456,0.983559984
457,4.376137885
458,0.827702182
459,0.807298028
460,0.842780315
461,0.472658466
463,1.258778265
464,5.557473495
465,9.716754131
466,3.605175532
467,1.982237951
468,1.172311257
469,1.758811653
470,1.852256608
471,1.49099329
472,1.239541386
473,4.32602716
474,7.639272598
475,0.38811069
476,4.196250628
477,1.491393847
478,1.083305533
479,0.594984734
480,3.557865943
481,10.23729979
482,2.30616213
483,2.612303166
484,0.476165958
485,1.823649516
486,4.756187317
487,0.183284767
488,1.319145574
489,0.910221537
490,3.785099725
492,1.963728538
493,1.251541338
494,7.555603561
495,0.471445882
496,5.291642007
497,4.018730583
498,0.367288179
499,1.554907451
500,4.94225192
501,13.14158497
502,2.470453683
503,0.553891295
504,0.684106652
505,2.133128145
506,0.683205301
507,2.308894901
508,4.040640279
509,2.256738436
510,3.077298426
511,0.675077017
512,1.063650617
513,3.19042515
514,1.191859579
515,1.047637891
516,0.371123556
517,1.945137595
518,0.820289211
519,15.17493721
520,5.70663736
521,1.134669986
522,1.259501054
523,7.957062334
524,2.980793092
525,2.830963574
527,0.745755426
528,1.207255537
529,2.732810475
530,2.856862488
531,0.87294506
532,3.269769127
533,3.119985244
534,2.006791385
535,2.467048321
536,7.869506674
537,0.591908653
538,0.415227537
539,2.012890734
540,0.370790338
541,3.378658685
542,1.846561258
543,4.331134128
544,1.233914419
545,3.544852582
546,1.919111967
547,0.49556649
548,2.191057773
549,3.02442271
551,1.53748165
552,2.303657913
553,0.430533046
554,0.254935065
555,1.884238713
556,0.869514401
557,2.188221444
558,2.636346419
559,0.12925028
560,10.86926255
561,3.725900446
562,0.819795679
563,3.888752483
564,0.276798519
565,0.478855496
566,4.198005918
567,0.084286377
568,3.965681471
569,3.688760821
570,1.003608584
571,1.123032962
572,2.457835941
573,0.651865097
574,1.804662269
575,0.409517924
576,3.459753245
577,0.977814131
578,0.583561245
579,12.26690062
580,1.348650671
581,2.689416233
583,0.720271328
584,1.453332121
585,3.32601217
586,1.105826423
587,2.794693499
588,1.046585286
589,1.041208543
590,2.123818655
591,5.765452272
592,1.833596223
593,5.940634164
594,0.993760671
595,1.29182949
596,6.194103965
597,6.734288305
598,0.530745812
599,2.065729783
600,5.258832873
601,1.329063457
602,1.554342719
603,3.920149752
604,0.48111841
605,1.653965993
606,3.960499236
607,0.306433511
608,2.823297606
609,1.440104712
610,0.934938075
611,1.07447341
612,1.198861239
613,0.793694241
614,1.685050356
615,2.544936096
616,3.965078544
617,1.58730024
618,2.325534801
619,0.426427525
620,3.489837797
621,1.679191202
622,13.57753656
623,1.474560048
624,1.283712907
625,0.583805119
626,3.679623461
627,2.616598297
628,2.966392115
629,4.949366174
630,5.374584647
631,0.17942302
632,0.470656798
633,0.156440576
634,0.455003094
635,1.029624154
636,3.481455796
637,2.141600561
638,15.03800176
639,1.302818781
640,4.46088571
641,0.81082033
642,0.069428986
643,3.238978011
644,0.875524187
646,0.252601523
647,6.51571215
648,0.74473847
649,1.767966307
650,2.550192743
651,0.906988993
652,6.468801641
653,1.012858543
654,3.662306928
655,4.28513126
656,5.476104669
657,0.752354284
658,2.570808953
659,1.054679237
660,0.936707913
661,0.502129525
662,1.41209609
663,0.240377224
664,2.743568851
665,1.513315409
666,0.892469897
667,0.773213941
668,1.89713303
669,1.590286415
671,1.232392592
672,17.91474212
673,2.070078274
674,0.938280696
675,2.374010142
676,2.043412908
677,10.23964498
678,1.045149485
679,3.700903632
680,0.308532347
681,1.002049086
682,14.02505215
683,0.72770741
684,2.399241903
685,0.6696439
686,3.903424916
687,1.587619947
688,0.74721874
689,3.119379346
690,1.223224563
691,4.628861317
692,1.210647077
693,1.052588979
694,1.310678155
695,1.664423902
696,0.460315746
697,6.104492763
698,13.05981085
699,1.101003371
700,0.74577045
701,1.661300631
702,10.78809825
703,0.834915088
704,5.0710414
705,2.330532504
706,1.505250942
707,3.844500867
708,1.072587579
709,0.626397645
710,3.013136884
711,5.121283836
712,2.618996492
713,4.379394253
714,1.001441968
715,4.332621819
716,6.712646213
717,1.24277762
718,0.987695886
719,1.654688456
720,2.955766676
721,8.870168142
722,2.141914432
723,0.615428543
724,1.365403765
725,3.551406136
726,0.605912652
727,0.650918863
728,0.649279177
729,0.598767579
730,0.735204334
731,3.104733652
732,7.158579428
733,1.659536169
734,4.347928552
735,2.377822862
736,0.954687998
737,0.737119328
738,2.655725682
739,0.504242135
740,1.957629467
741,2.984318897
742,4.018815298
743,1.308050151
744,8.191275741
745,1.709772402
746,1.269434004
747,10.34519498
748,8.003119574
749,5.290923015
750,0.401315862
751,1.368402877
752,0.69390159
753,1.786189812
754,1.481433253
755,1.156351955
756,1.62499831
757,1.544869385
758,19.23096288
759,0.13843513
760,0.937484003
761,2.607339478
762,5.718269023
763,4.252329826
764,0.442232053
765,4.110595065
766,3.830918697
767,0.623237511
768,1.165763609
769,1.497238442
770,1.42040348
771,0.159340751
772,1.018790735
773,3.39720172
774,1.432418298
775,7.979211032
776,3.731964401
777,3.066715291
778,0.720727725
779,0.705676761
780,0.811769293
781,4.325638619
782,4.526171904
783,3.823417042
784,1.40463198
785,3.104135627
786,1.58472111
787,1.657523256
788,3.593887836
789,0.676999842
790,2.699817092
791,2.113244413
792,2.229862058
793,1.149242875
794,3.108875861
795,1.711125664
796,4.745481437
797,1.579565874
798,2.883380028
799,11.41233128
800,1.040486123
801,0.795844957
802,2.06160978
803,0.542491704
804,1.014758434
805,0.396960128
806,1.327481626
807,0.038856283
808,2.806623002
809,0.652606577
810,0.415664647
811,1.27249557
812,0.812203566
813,0.548175807
814,1.07659183
815,0.145039833
816,1.181479582
817,0.192302757
818,1.044804019
819,0.523286151
820,0.095742461
821,0.443005206
822,1.667196631
823,0.310665076
824,0.908189395
825,2.62390992
826,0.17392518
827,1.443320136
828,0.825677832
829,0.343135391
830,0.38932688
831,1.284946684
832,0.934383736
833,0.330697417
834,0.833123633
835,0.093085505
836,1.680782847
839,2.104004552
841,1.915142059
843,1.486106364
844,0.366442651
845,1.171724649
846,0.031058719
847,0.051843672
848,0.351955714
849,0.190078203
850,0.194489139
851,0.098908103
852,0.586859277
853,1.52728088
854,1.055506832
856,0.453728392
857,0.565966814
858,8.430004515
859,0.214106892
860,0.365992306
861,0.424432044
862,0.350291156
863,1.296323472
864,0.110839519
865,0.124466337
866,0.720586888
867,0.009072792
868,1.19242568
869,0.200013699
870,0.369872914
871,0.762332141
872,3.281990979
873,0.333216466
874,0.314800036
875,3.96006971
877,0.935271368
878,0.218109629
879,0.263750367
880,1.430253702
881,1.236290815
882,0.42529533
884,0.062977046
885,0.444515267
886,0.175957271
888,0.439006782
889,0.132742837
891,0.705201332
892,0.041763204
893,0.333506307
894,0.513107884
895,0.132305022
896,0.30501653
898,0.242702754
899,1.454406508
900,1.425367188
901,0.085815108
902,0.733772065
903,0.180985527
904,1.608132262
905,2.887174216
906,1.244741208
907,0.378759378
908,0.14295565
909,0.404825555
910,0.633900981
911,0.169574787
912,0.34592188
913,0.440821512
914,0.234093811
915,0.331036253
916,0.037943412
917,1.415562028
918,1.249460539
919,0.233271538
920,0.943005637
921,0.463283026
922,0.746984378
923,1.251081077
924,0.480095817
925,0.714601358
926,1.215752818
927,0.511709205
928,2.953746697
929,3.167438615
930,2.313169569
931,0.665106348
932,0.608082506
933,4.68212657
934,1.196150161
935,0.634496203
937,0.727902098
938,1.242451219
939,1.14510941
940,0.263908681
941,1.711165115
942,5.96124501
943,1.460038975
944,2.285256146
945,0.528517807
946,1.602712655
947,0.262672356
948,4.818567191
949,0.21772449
950,12.75403936
951,1.248293975
952,2.593574333
953,0.938085227
954,0.163301025
955,1.365391629
956,0.610876613
957,1.416268984
958,1.205401949
959,0.380697973
960,0.633693687
961,4.224184752
962,0.376741369
963,0.344130836
964,2.991702135
965,1.860234834
966,0.858507184
967,1.660183815
968,2.075380347
969,1.670476642
970,4.28500078
971,1.529668614
972,0.436594411
974,0.179208475
975,1.814405295
976,5.81805786
977,2.029456248
978,1.58880728
979,0.2368102
980,1.383892883
981,1.03865382
982,0.541764202
983,2.77717901
984,0.951331027
985,0.248507158
986,0.497305544
987,0.745194215
988,4.394793476
989,0.709054415
990,4.104202461
991,0.993127375
992,0.274224372
993,0.246157448
994,0.69658924
995,1.374578099
996,0.916258548
997,0.504615621
998,2.455413597
999,2.339784501
1000,1.343563786
1001,7.444423835
1002,4.432686388
1003,4.742708643
1004,0.907274385
1005,2.021006342
1006,0.221660076
1007,1.673865483
1008,1.524163452
1009,0.739126608
1010,1.444358395
1011,1.165358846
1012,1.500503885
1013,1.11235455
1014,1.361624389
1015,2.19788111
1016,0.120194094
1017,1.360063527
1018,8.589985398
1019,3.615834838
1020,0.295663159
1021,1.259098881
1022,1.069312028
1023,2.032508302
1024,0.720527025
1025,0.76402182
1026,3.764857788
1027,1.799841862
1028,0.332961595
1029,2.231517422
1030,0.814434806
1031,1.124156681
1032,1.228530657
1033,4.459925266
1034,0.776634484
1035,2.166433075
1036,3.641119183
1037,0.326711223
1038,1.926812141
1039,1.207854594
1040,2.672676361
1041,0.456944923
1042,1.422887915
1043,3.819593296
1044,0.169950866
1045,1.276686265
1046,1.346579363
1047,0.470765541
1048,1.847206667
1049,2.424628629
1050,2.062407401
1051,0.364267155
1052,1.135730564
1053,1.46143719
1054,0.134027244
1055,0.484438677
1056,2.58786877
1057,0.961046865
1058,0.284483117
1059,0.419956457
1060,0.441186216
1061,1.132523864
1062,0.732284603
1063,0.696438183
1064,0.700662054
1065,0.56828438
1066,0.352872089
1067,0.968179256
1068,0.695381848
1069,0.185627333
1070,3.051401721
1071,0.849024544
1072,0.732666544
1073,0.528985884
1074,0.585977084
1075,0.401374171
1076,0.655923191
1077,1.089096359
1078,0.136270349
1079,0.111338097
1080,0.736773764
1081,0.788111972
1082,0.596404048
1083,0.802645357
1084,0.855249272
1085,3.287602292
1086,0.278058219
1087,1.721189877
1088,0.48787216
1089,1.398332264
1090,2.243956642
1091,0.743751451
1092,1.301002153
1093,0.142504076
1094,0.481485226
1095,2.275846086
1096,0.7981781
1097,0.833948792
1098,0.517978101
1099,2.941800945
1100,1.148450464
1101,0.306198334
1102,0.180354423
1103,0.924549439
1104,0.329650043
1105,0.534519977
1106,0.291953075
1107,4.123273997
1108,0.393002754
1109,1.450711555
1110,0.683141857
1111,0.647151254
1112,0.914816697
1113,0.13864508
1114,0.439180336
1115,0.459099239
1116,1.955620893
1117,1.953169919
1118,0.203821469
1119,1.108488288
1120,0.051166368
1121,1.22311835
1123,0.227058182
1124,2.272324094
1125,0.201322594
1126,0.269005473
1127,11.43214469
1128,0.262602139
1129,5.246057647
1130,1.804639096
1131,0.683199286
1132,4.247696551
1133,1.029041928
1134,1.711167895
1135,0.582787715
1136,0.094735753
1137,0.085182789
1138,0.58107054
1139,0.503355873
1140,0.181256238
1141,0.45264366
1142,0.862619725
1143,1.007045823
1144,0.494522282
1145,1.040120338
1146,0.912265328
1147,0.412346119
1148,2.756822745
1149,0.74357977
1150,0.571984023
1151,0.351698676
1152,1.395075059
1153,0.882900619
1154,0.889599717
1155,0.732757308
1156,1.265636161
1157,1.037042466
1158,1.315975453
1159,0.486871497
1160,0.810859786
1161,1.997491173
1162,0.767570144
1163,0.88968188
1164,1.773705512
1165,0.932692987
1166,2.330495378
1167,1.584622687
1168,4.054125092
1169,0.606529612
1170,6.009527946
1171,0.832325543
1172,2.326376401
1173,0.580160146
1174,0.137402625
1175,1.60280637
1176,0.813386576
1177,0.392807802
1179,0.634006478
1180,3.92218587
1181,0.826107083
1182,0.878379981
1183,0.084378985
1184,2.233889648
1185,3.425871345
1186,0.617654912
1187,1.605848153
1188,5.797677306
1189,0.862605585
1190,0.099834673
1191,0.749133559
1192,0.649167494
1193,1.569591818
1195,0.419426109
1196,0.964928596
1197,1.326486662
1198,0.978775715
1199,0.168621377
1200,0.721916868
1201,0.246742411
1202,4.447785515
1203,0.289232016
1204,0.370461984
1205,6.94884507
1208,2.9334279
1209,1.631692873
1211,1.711859698
1212,1.49291173
1213,4.748309192
1214,3.170426225
1215,7.038097658
1216,0.875517106
1217,2.438983824
1218,1.775591168
1219,0.755029478
1220,1.342863128
1221,2.082715586
1222,0.202575358
1223,1.081098166
1224,0.58204563
1226,0.377892846
1227,0.294526923
1228,1.004149512
1229,6.902406734
1230,1.020138138
1231,0.355395196
1233,1.720257631
1234,0.337918748
1236,3.83625395
1237,1.111599287
1238,0.488246416
1239,0.287132975
1240,0.043041842
1241,1.964746893
1242,0.432143506
1243,1.588363566
1244,1.648662305
1245,3.258591433
1246,0.225901635
1247,0.31618982
1248,1.087576546
1249,1.831925279
1250,2.363249923
1251,7.380783937
1252,4.791629057
1253,0.576931682
1254,5.158980522
1255,0.376297107
1256,0.767199761
1257,1.321974492
1259,1.302289947
1260,0.607843004
1261,0.264922549
1262,4.511396092
1263,2.702956885
1264,0.818520749
1265,1.846560979
1266,5.73800754
1267,0.814757715
1268,0.27916718
1269,0.280459444
1270,0.47789526
1272,0.25122166
1273,2.975788958
1274,0.327002605
1275,0.640872099
1276,5.219354959
1277,0.419587074
1278,1.38587391
1279,2.528268172
1281,2.488762691
1282,0.739805888
1283,0.177319027
1284,0.799190075
1285,3.631627634
1286,5.229568263
1287,0.311125781
1288,0.511138422
1289,2.588668143
1290,4.646558627
1291,1.121134028
1292,0.232632739
1293,3.962462753
1295,0.265397636
1296,1.005894889
1297,3.594959014
1298,1.645781392
1299,1.32369709
1302,0.68114069
1303,6.904908993
1304,9.196560706
1305,7.753259047
1306,4.245355976
1307,0.256055667
1308,0.275017335
1309,5.820130054
1310,0.452862853
1311,0.248968217
1312,1.888168004
1313,7.062584975
1314,0.414612828
1315,2.814515247
1316,0.269784982
1317,1.206612571
1318,2.337589518
1319,1.196210552
1320,0.219902379
1321,0.553713486
1322,0.198664048
1323,0.333192877
1324,0.284950034
1325,0.409338357
1326,0.802851203
1327,7.159005274
1328,0.253043291
1330,0.840798231
1331,2.359019123
1332,2.806187104
1333,4.67368422
1334,1.698327272
1335,0.064360279
1336,6.331766762
1337,9.888861246
1338,3.461068679
1339,1.425121209
1340,0.685975237
1341,1.35173842
1342,0.558994243
1344,3.342926911
1345,0.970996849
1346,0.366751879
1347,1.803647918
1348,1.243674729
1349,3.643739036
1350,3.033622097
1351,1.671488693
1352,14.83314754
1353,6.343041544
1354,3.08493311
1355,8.55109614
1356,0.218008213
1357,0.659654564
1358,0.641938626
1359,0.941505439
1360,0.55264951
1361,0.382097139
1362,1.763979224
1363,0.132864205
1364,0.365427932
1365,2.685679456
1367,4.684902052
1368,0.941459962
1369,0.136369664
1370,0.604275632
1371,1.475201647
1372,3.746091174
1373,1.05159745
1374,2.047333091
1375,1.775150462
1376,0.258086605
1377,1.211938178
1378,2.018109476
1379,0.639922284
1380,0.556660505
1381,6.945484561
1382,1.471648241
1383,1.975518032
1384,1.339794844
1385,0.511114777
1386,0.294260011
1388,0.714463443
1389,0.445638273
1390,1.800631551
1391,1.152625815
1392,0.625152267
1393,0.419571961
1394,1.363302359
1395,0.527543451
1396,1.055473652
1397,0.970345852
1398,0.189060742
1399,2.11989089
1400,3.774516063
1401,2.087894481
1402,1.823374568
1403,3.03389865
1405,3.580869337
1406,1.393234355
1407,0.221901226
1408,0.610376909
1409,0.312450313
1410,3.160206819
1411,0.222181895
1412,1.359794944
1413,0.084238713
1415,0.98733622
1416,4.072082345
1417,2.806588355
1418,0.184641567
1419,1.38750323
1420,0.57432549
1421,1.69004002
1423,2.289653249
1424,2.535106049
1425,2.876771167
1426,1.276450362
1427,1.005267206
1428,0.186519477
1429,3.296476569
1430,0.698964542
1431,0.181290338
1432,0.24367337
1433,1.505664058
1434,4.442344533
1435,1.413400155
1436,0.265676507
1437,0.732283334
1438,2.806210927
1439,4.62705427
1440,1.330134154
1441,0.382216055
1442,0.565492318
1443,2.290106809
1444,0.125864113
1445,0.174644822
1446,1.738904074
1447,0.952803888
1448,10.31554348
1449,2.236898532
1450,1.981154839
1451,1.576105725
1452,1.722299504
1453,0.387057487
1454,0.592102845
1455,0.139879306
1456,0.399022422
1457,0.517765116
1458,1.114251607
1459,1.651291534
1460,1.817149593
1461,6.90350354
1462,0.171134518
1463,0.872118916
1464,0.157447321
1465,0.401410288
1466,0.553697257
1467,1.312032586
1468,5.146050743
1469,0.561914731
1471,0.578632105
1472,4.90849764
1473,4.410188417
1474,0.738211551
1475,1.024890871
1476,2.659061566
1477,0.814051705
1478,1.157807831
1479,2.047443837
1480,0.454674308
1481,0.180335597
1482,0.246963111
1483,1.562558241
1484,0.973588602
1485,0.730780337
1486,0.236291611
1487,7.492069111
1488,0.542607497
1489,0.642059783
1490,0.868716637
1491,7.509014938
1492,0.820289211
1493,1.279939136
1494,0.114941821
1495,0.50048471
1496,0.334327868
1497,0.815149475
1498,0.135719433
1499,0.90091163
1500,0.111006905
1501,0.33690763
1502,0.325919843
1504,0.614421014
1505,1.016117128
1506,4.890464474
1507,1.632500213
1508,2.099548691
1509,0.454767733
1510,4.40947943
1512,1.365922212
1513,0.904185149
1514,2.777261541
1515,1.731707935
1516,0.380547578
1517,0.825755294
1518,8.928050862
1519,2.172238203
1520,2.350669566
1521,1.979420457
1522,0.935176753
1523,5.711182562
1524,2.976522819
1525,0.222548221
1526,5.888978727
1527,0.519675927
1528,0.258280044
1529,0.322602358
1530,0.376982579
1531,4.277318192
1532,4.529083424
1533,1.113750062
1534,12.38675867
1535,2.250190911
1536,1.685590633
1537,3.446366809
1538,1.30368984
1539,1.649249017
1540,0.615776012
1541,0.8228287
1542,0.289136072
1543,0.241138584
1544,1.374462222
1545,0.132918123
1547,5.510597433
1548,0.267699788
1549,1.053882991
1550,2.543050119
1551,0.973580729
1553,0.987161679
1554,0.297351115
1556,1.173921018
1557,0.37652137
1558,0.288662663
1559,5.903804754
1560,0.533941838
1561,0.827103153
1562,2.733018498
1563,3.566489636
1564,4.258521047
1565,17.69777405
1566,3.200676657
1567,4.063154508
1568,0.463813873
1570,4.265008184
1571,1.398087972
1572,1.004291938
1573,2.374764967
1574,4.128914958
1576,1.092545328
1577,1.307266707
1578,2.226899403
1579,1.97645133
1580,1.239139522
1581,1.720892582
1583,0.44137145
1584,5.045698
1585,0.855494956
1586,1.855212071
1587,1.818064155
1588,0.175632067
1589,1.527053857
1591,0.763957578
1592,3.070975618
1593,1.524972983
1594,1.421831006
1595,0.329649864
1596,0.588724323
1597,4.360649134
1598,0.769337875
1599,0.228068406
1600,0.820389164
1602,0.324126884
1603,0.823733393
1604,3.016186823
1605,0.643441956
1606,0.176551519
1607,0.317514056
1608,0.82806775
1609,13.43405315
1610,0.257636253
1611,1.936064106
1612,3.35000062
1613,0.7705055
1614,0.828550662
1615,0.781699888
1616,0.133394037
1617,0.619624396
1618,1.746312519
1619,0.609530237
1620,0.612308813
1621,0.419125777
1622,3.229426118
1623,0.170441793
1624,1.363228828
1625,0.101242019
1626,3.269981895
1627,0.157247069
1628,0.11544242
1629,3.183383896
1630,1.020647749
1631,1.045545866
1632,3.140566593
1633,6.27593
1634,0.258299216
1635,2.549061476
1636,0.378598576
1637,0.909744986
1638,0.414895564
1639,0.864571354
1640,0.248938004
1642,4.150407968
1643,0.27069063
1644,1.776532273
1645,0.806581199
1646,2.693886452
1647,1.306915061
1648,2.118527955
1649,1.416744593
1650,4.158576961
1651,10.91653223
1652,0.878557434
1653,1.460127687
1654,2.001420911
1655,0.471639285
1656,2.190236141
1657,0.604391268
1658,1.203519105
1659,0.316037012
1660,1.828262473
1661,12.69722604
1662,2.63118796
1663,4.703315943
1664,0.325373672
1665,1.812426977
1666,1.537730172
1667,0.95708265
1668,3.563678816
1669,0.409421534
1670,1.916389961
1671,0.676433135
1672,0.591461865
1673,0.836330967
1674,2.199656519
1675,0.895699788
1676,0.622086676
1677,4.924201118
1678,9.290039039
1679,1.110755075
1680,1.935339366
1681,0.487172421
1682,8.947794988
1683,0.379890455
1684,0.368251339
1685,2.867788758
1687,1.131933382
1688,0.338924626
1690,2.688069745
1691,0.441390306
1692,1.061533836
1693,2.214166243
1694,2.416002942
1695,0.764925074
1697,2.048603135
1698,0.041308645
1699,0.526050942
1700,0.399898586
1701,1.127472957
1702,0.273132011
1703,0.335097463
1704,3.272612548
1705,0.3410032
1706,0.203161054
1707,0.156286946
1708,1.636044506
1709,0.04519391
1710,1.244261245
1711,3.11032573
1712,0.288705486
1713,0.694683046
1714,0.334925745
1715,0.310117819
1716,2.343334435
1717,1.322302812
1718,0.434477711
1719,0.136445832
1720,1.453082749
1721,1.273532807
1722,2.310162577
1723,0.834552893
1724,3.188499685
1725,0.567116683
1726,1.468710106
1727,11.63254483
1728,2.19881698
1729,26.84499892
1730,0.579351122
1731,0.35283749
1732,3.009657843
1733,5.633906568
1734,1.826939598
1735,0.204913736
1738,1.961987142
1739,0.144361583
1740,1.076719306
1741,0.092662791
1743,0.663479209
1744,0.243400187
1745,1.550307889
1746,0.489017725
1747,4.341175695
1748,1.214157485
1749,0.606365469
1750,1.677582151
1751,0.349261792
1752,3.019857225
1753,3.913429088
1754,1.251246445
