index,wass_dist
1719.0,3.183639828
1720.0,2.778935447
1721.0,3.306011855
1722.0,0.79651145
1723.0,1.563053679
1724.0,2.623811722
1725.0,0.590457325
1726.0,1.389823278
1727.0,2.30104867
1728.0,1.382857577
1729.0,1.176391642
1730.0,3.441132258
1731.0,5.729643066
1732.0,2.433651681
1733.0,1.368253986
1734.0,9.938052444
1735.0,2.478935816
1736.0,1.707998842
1737.0,1.128353287
1738.0,4.841539035
1739.0,1.471102941
1740.0,2.409212964
1741.0,3.654598068
1742.0,3.560059873
1743.0,4.46295451
1744.0,0.458725854
1745.0,2.806778768
1746.0,6.672382951
1747.0,1.056026398
1748.0,2.395406387
1749.0,0.926283461
1750.0,2.499715594
1751.0,6.4246104
1752.0,1.497241197
1753.0,1.821190808
1754.0,7.094849776
1756.0,7.464785071
1757.0,2.617106417
1758.0,1.22789571
1759.0,4.973597707
1760.0,1.540533476
1761.0,1.29879425
1762.0,0.552541541
1763.0,1.150386201
1764.0,1.230775003
1765.0,1.891414038
1766.0,3.94948076
1767.0,0.566885795
1768.0,1.479429493
1769.0,0.764846475
1770.0,21.71808706
1771.0,5.792410976
1772.0,3.050202722
1773.0,0.760712605
1774.0,8.178968911
1775.0,0.790026409
1776.0,8.433029162
1777.0,1.896339263
1778.0,1.949257866
1779.0,0.749290409
1780.0,2.190372237
1781.0,1.089631285
1782.0,3.332235795
1783.0,0.32828206
1784.0,3.197101178
1785.0,2.02558308
1786.0,0.729506729
1787.0,9.689049698
1789.0,1.543654722
1790.0,7.053379133
1791.0,1.33684043
1792.0,2.382465831
1793.0,1.132448251
1794.0,1.44706752
1795.0,1.042985764
1796.0,0.33375964
1797.0,2.934686124
1798.0,2.986999685
1799.0,0.710327865
1800.0,4.247691195
1801.0,0.752697804
1802.0,1.99535942
1803.0,1.26646408
1804.0,8.441169588
1805.0,2.721629461
1806.0,1.713757585
1807.0,0.382909976
1808.0,2.843178361
1810.0,5.721800004
1811.0,0.919548839
1812.0,3.048978855
1813.0,2.503822295
1814.0,8.215057216
1815.0,0.504941871
1816.0,1.892961211
1818.0,11.47111917
1819.0,10.28766242
1820.0,2.351840513
1821.0,1.490981999
1822.0,16.16973874
1823.0,0.84579143
1824.0,2.247610792
1825.0,1.073557902
1826.0,2.080018493
1827.0,0.652571822
1828.0,0.653842613
1829.0,1.813605199
1830.0,1.987883954
1831.0,5.310811975
1832.0,1.778596847
1833.0,0.993306775
1834.0,2.506527933
1835.0,9.257361486
1836.0,1.110316192
1838.0,7.383822599
1839.0,4.096353425
1840.0,2.239426619
1841.0,3.215034534
1842.0,3.217262328
1843.0,6.861526812
1844.0,0.341296836
1845.0,0.753573809
1846.0,2.113937788
1847.0,2.852811479
1848.0,0.815527979
