index,wass_dist
0.0,0.7947363847616776
2.0,1.3224179102808362
3.0,2.745785584736556
4.0,0.5301805953117645
5.0,0.5672508155807081
6.0,0.7432033942327994
7.0,0.8488736288112542
8.0,3.0681994979898017
9.0,0.4959287954052304
10.0,1.3385261705561868
11.0,2.9763288287771954
12.0,0.2847919112957146
13.0,0.3006884933623909
14.0,0.3733522261760644
15.0,2.5273014850655784
16.0,1.4093596844869678
18.0,1.7299776874232295
19.0,0.7289929164443536
20.0,1.0852194200967027
21.0,1.2601164438136414
22.0,2.359840472648868
23.0,2.8555791176520025
24.0,1.9664090276408408
25.0,0.0735305325657796
26.0,0.0490042476974231
27.0,0.4111402997743586
28.0,1.988256038244792
29.0,1.6406527408195828
30.0,0.1664082170200605
31.0,6.538560497275519
33.0,0.5087311182824537
35.0,0.3021055152808078
36.0,1.0449669322930395
37.0,0.2352924767898231
38.0,0.3876042831339197
39.0,0.8922927564686401
40.0,0.4290208219338568
41.0,2.1952845757708577
42.0,0.4337269034620437
43.0,0.888343593399697
44.0,1.2032845293421996
45.0,0.7861006676392519
46.0,2.1741216566709927
47.0,0.1511347516403825
48.0,1.872618344406295
49.0,1.1531465641709713
50.0,2.006300804693275
51.0,1.67490777954957
53.0,0.34176845480798
54.0,0.7911268113412493
55.0,0.2727816261897763
56.0,0.6661681517770812
57.0,0.1892812875668126
58.0,1.5336464943175814
59.0,0.993927780210331
60.0,1.0638834902757277
61.0,0.0658832545780537
62.0,0.3765748438321885
63.0,0.8147476914134226
65.0,0.4760486367394785
67.0,0.1013433937701699
68.0,1.4622109084114954
69.0,0.2772189318526614
70.0,2.657088382107572
71.0,0.9236403035718732
72.0,0.5350873597165984
73.0,0.4973436736921117
74.0,0.4524726620153213
75.0,1.887491503627944
76.0,1.2715947463905857
77.0,0.975234428854808
78.0,0.2581204563633627
79.0,0.8712917108364004
81.0,1.9465490673819923
82.0,0.5355000681627824
83.0,1.2716632260308507
85.0,0.472342465284868
86.0,0.9044108679435764
87.0,0.8121593759048708
88.0,0.5756697238225285
89.0,1.857119511500988
90.0,1.081863544784856
91.0,0.8818629302331003
92.0,0.9264529390074489
93.0,0.9686085171641868
94.0,1.3895828892230369
95.0,0.2559057486988907
96.0,1.1931585257080135
97.0,0.1377234039731607
98.0,0.2961570664830526
99.0,1.4910049608274756
100.0,1.3936462970076322
101.0,0.9798090432809936
102.0,3.610601144899905
103.0,0.409449529719559
104.0,0.5662416022844873
105.0,0.5245711979573165
106.0,0.7894438511341774
107.0,1.2963111432176908
108.0,9.785725020103056
109.0,0.2287449182124794
110.0,0.5149568636233187
111.0,2.888771599525533
112.0,2.0016809480312485
113.0,1.061293199328749
114.0,0.2862436582626102
115.0,0.861724806593492
116.0,0.1959665808398634
117.0,1.182960821823655
118.0,10.746876367924454
119.0,1.1263510419126048
120.0,0.3616804407765666
121.0,0.661856128076897
122.0,0.6690780612486902
123.0,0.0570556111047988
124.0,0.639561537971957
126.0,0.5346784938098847
127.0,1.1471115289740248
129.0,0.7487346153692997
130.0,0.5471948376500109
131.0,0.3932079614859715
132.0,0.2217887847476947
133.0,0.3627415223272799
134.0,0.0208648062482056
136.0,0.8224957741583518
